URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Temporal Coverage,Spot Date End,Spot Date Start,Spot Date End Suffix,Spot Date Start Suffix,Spot Date Ceramic Class
"http://opencontext.org/subjects/8d78298a-de2b-4a86-a7dc-7488cf02a040","false","SD 283","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-175","200","Pottery","2017-06-04T23:42:20Z","2018-01-31T08:31:22Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/6c2bcc8c-2b0e-4b69-9219-c85310787ea4","false","SD 1835","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1270","http://opencontext.org/subjects/d2c32716-7330-493d-b5d0-cc92fe5bad6e","41.88775791313057","12.719604143269617","-400","-50","Pottery","2017-06-04T23:42:44Z","2018-01-31T08:29:44Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/1fff961e-1f99-4f13-8e0f-ef25e81127a7","false","SD 275","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-175","200","Pottery","2017-06-04T23:42:29Z","2018-01-31T08:34:52Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/d66a9ba2-d770-4093-a038-e0b3f2504e0c","false","SD 3626","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1214","http://opencontext.org/subjects/cbe06289-85f5-4192-90f6-d43fd5adcd73","41.88773999416076","12.719497298971715","-400","-50","Pottery","2017-06-04T23:43:29Z","2018-01-31T08:35:03Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/c19282df-e7e1-4c58-ae5f-80bbd9d70bd4","false","SD 23","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-175","200","Pottery","2017-06-04T23:43:17Z","2018-01-31T08:15:37Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/2b3ecb4a-3af4-49dd-b1a3-ad10ba814c00","false","SD 185","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1399","http://opencontext.org/subjects/27a0bdda-48e4-4876-9ac3-d61015f871e6","41.88777304221744","12.71962590650134","-400","-50","Pottery","2017-06-04T23:42:54Z","2018-01-31T08:23:27Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/b32a42d4-ca90-43c4-9aff-8f3e07e6d1b4","false","SD 256","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1405","http://opencontext.org/subjects/9ecbab87-f046-4636-bb7a-fc6d1e41f4c4","41.887617412634285","12.719655896441656","-400","-50","Pottery","2017-06-04T23:42:24Z","2018-01-31T08:23:15Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/7b2f4aa8-e35a-433c-a778-9f9faec6849b","false","SD 83","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-175","200","Pottery","2017-06-04T23:43:21Z","2018-01-31T08:17:50Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/9cdb68d6-b659-45d7-a6ff-0f983372bf8d","false","SD 30","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-175","200","Pottery","2017-06-04T23:43:10Z","2018-01-31T08:22:36Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/e77944f9-a1bc-4481-8db9-cfc7f2201ef3","false","SD 108","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-400","-50","Pottery","2017-06-04T23:43:26Z","2018-01-31T08:22:14Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/5f5c69d0-bcc1-460b-a2e0-16d72ab56b3b","false","SD 129","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1321","http://opencontext.org/subjects/afe93991-1894-42eb-a1d8-93a3d03dfa6c","41.88778964097052","12.719596721093325","-400","-50","Pottery","2017-06-04T23:42:39Z","2018-01-31T08:21:45Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/cee75b28-3eb2-40cc-b377-c2d0db1ef184","false","SD 341","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1423","http://opencontext.org/subjects/43093ff4-f008-449d-90e9-7e359cf8068e","41.887712331655905","12.71964928932922","-400","-50","Pottery","2017-06-04T23:42:15Z","2018-01-31T08:27:18Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/5dd06652-72c1-4221-9350-01044644b5e7","false","SD 510","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-400","-50","Pottery","2017-06-04T23:42:48Z","2018-01-31T08:29:14Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/f8a36251-65dd-42d1-9a7b-468aead3c7b8","false","SD 152","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1422","http://opencontext.org/subjects/6863c93d-3cf5-4f0d-afb0-01b4d3dd141c","41.88768142281143","12.71964004781819","-400","-50","Pottery","2017-06-04T23:42:36Z","2018-01-31T08:27:27Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/11dc51d6-8b0f-4b3e-a449-69083456e799","false","SD 125","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1401","http://opencontext.org/subjects/c4665d9d-dcf8-4a6a-b30b-83a51294f8c1","41.88765930307773","12.71958471545349","-400","-50","Pottery","2017-06-04T23:42:33Z","2018-01-31T08:19:50Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/5ed14a84-776c-40d1-a127-d2cd3bc90479","false","SD 282","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-400","-50","Pottery","2017-06-04T23:42:20Z","2018-01-31T08:31:22Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/1b946bc4-d349-4fec-b18c-8d7c0ebef7b1","false","SD 274","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-400","-50","Pottery","2017-06-04T23:42:29Z","2018-01-31T08:34:52Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/b270cd5a-4cf4-4feb-b852-cf2eda3d7373","false","SD 178","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1424","http://opencontext.org/subjects/00dfcb7d-a4f7-42a4-b65d-1b52d30b7953","41.887695713979994","12.719725874119355","-400","-50","Pottery","2017-06-04T23:43:00Z","2018-01-31T08:35:22Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/a36987b4-25f2-4667-9081-02e88929a792","false","SD 21","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-450","-50","Pottery","2017-06-04T23:43:16Z","2018-01-31T08:15:37Z","","Roman Republican; Roman Imperial","50","450","BC","BC","Black Gloss"
"http://opencontext.org/subjects/4c4b9e34-550c-40e0-8729-669b3679430a","false","SD 173","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1430","http://opencontext.org/subjects/f740bc5d-212e-442f-9053-cea7e6ef6a2e","41.887682534844615","12.719731336143374","-700","900","Pottery","2017-06-04T23:42:38Z","2018-01-31T08:31:36Z","","Roman Republican; Roman Imperial","900","700","AD","BC","Commonware"
"http://opencontext.org/subjects/c7699b6d-f077-4d7e-9457-dfef98087035","false","SD 29","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-400","-50","Pottery","2017-06-04T23:43:09Z","2018-01-31T08:22:36Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/b0077227-e689-46e0-b652-7da023d9afb8","false","SD 130","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1321","http://opencontext.org/subjects/afe93991-1894-42eb-a1d8-93a3d03dfa6c","41.88778964097052","12.719596721093325","-700","900","Pottery","2017-06-04T23:42:38Z","2018-01-31T08:21:46Z","","Roman Republican; Roman Imperial","900","700","AD","BC","Commonware"
"http://opencontext.org/subjects/a7485923-98e2-405d-9d01-24356fbb36a7","false","SD 156","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1446","http://opencontext.org/subjects/06412f8b-b5e5-4b0c-b99c-3b6c4b7cdf4f","41.88768802041227","12.719726767061264","-700","900","Pottery","2017-06-04T23:43:04Z","2018-01-31T08:26:13Z","","Roman Republican; Roman Imperial","900","700","AD","BC","Commonware"
"http://opencontext.org/subjects/d94e28c5-ab6b-4da1-b586-5355134d4772","false","SD 101","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1437","http://opencontext.org/subjects/d6aa2181-50e6-4b21-b8ce-5177f496b4e8","41.88778382605498","12.719704289630503","-900","900","Pottery","2017-06-04T23:42:55Z","2018-01-31T08:30:51Z","","Roman Republican; Roman Imperial","900","900","AD","BC","Commonware"
"http://opencontext.org/subjects/ee7a5e72-3ac6-433c-9942-891dec86e281","false","SD 100","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1437","http://opencontext.org/subjects/d6aa2181-50e6-4b21-b8ce-5177f496b4e8","41.88778382605498","12.719704289630503","-900","900","Pottery","2017-06-04T23:42:55Z","2018-01-31T08:30:51Z","","Roman Republican; Roman Imperial","900","900","AD","BC","Creamware"
"http://opencontext.org/subjects/eb390197-4a01-45df-aa56-1ce113984f41","false","SD 1039","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1177","http://opencontext.org/subjects/79e61335-cdcf-4f03-ada7-3e72b25c8e59","41.88769574159116","12.719563383383736","-900","-500","Pottery","2017-06-04T23:43:06Z","2018-01-31T08:16:11Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/7c3fa3b1-11d8-4d46-a567-a09506fbac8e","false","SD 1239","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1232","http://opencontext.org/subjects/5f06f8da-6f0d-4ba7-94aa-e12518ef3ae7","41.887734398949114","12.719494205151307","-900","-500","Pottery","2017-06-04T23:43:27Z","2018-01-31T08:24:43Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/a84de22f-8b52-4296-8472-03a27fff8b17","false","SD 3618","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1211","http://opencontext.org/subjects/6ce9defe-2c78-4292-ba26-15ede01739d4","41.88771093594529","12.719527360844253","-900","-500","Pottery","2017-06-04T23:42:38Z","2018-01-31T08:24:00Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/05b06b08-7b49-40d4-9a81-93ff205e0993","false","SD 1448","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1176","http://opencontext.org/subjects/85261b4d-f579-491f-b5fd-c70eb476c76e","41.8877420488446","12.719571074168059","-900","-500","Pottery","2017-06-04T23:42:58Z","2018-01-31T08:23:46Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/8689b054-36ae-4d90-badc-a89664ab2c48","false","SD 1852","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1156","http://opencontext.org/subjects/8e5b9194-71f0-465b-a5f9-c9efe5e07fd8","41.88775300746025","12.719547065836569","-900","-500","Pottery","2017-06-04T23:43:08Z","2018-01-31T08:31:30Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/04ed8d81-5dec-4629-b85c-5a420219ed72","false","SD 1054","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1180","http://opencontext.org/subjects/c88f9193-8157-4fda-96c6-0517f1e67f8c","41.88775133024571","12.71963698458005","-900","-400","Pottery","2017-06-04T23:42:25Z","2018-01-31T08:32:12Z","","Roman Republican; Roman Imperial","400","900","BC","BC","Impasto"
"http://opencontext.org/subjects/5cc0fc46-79ab-485f-82b0-e113468f2b04","false","SD 3686","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-900","-500","Pottery","2017-06-04T23:43:23Z","2018-01-31T08:17:46Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/0fbfb606-7fa1-4d70-8a92-76c8b49b8ba4","false","SD 1226","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1163","http://opencontext.org/subjects/f9a1135b-25fa-411e-a5d7-6e15e0949b7f","41.887736403205274","12.719575362747413","-900","-500","Pottery","2017-06-04T23:43:12Z","2018-01-31T08:17:27Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/2698da80-ee5e-422e-952b-755e6094d97f","false","SD 3652","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1279","http://opencontext.org/subjects/ba5caaf1-6319-49e9-a7e8-91dde1836789","41.88778368756553","12.719652448529791","-900","-500","Pottery","2017-06-04T23:43:14Z","2018-01-31T08:16:55Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/8d4a76a4-ff5d-484f-968d-2b7440e7be5b","false","SD 3588","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1173","http://opencontext.org/subjects/3d8a3ffa-2313-418a-aaab-9995f7e1da25","41.88770433349883","12.7195872211076","-900","-500","Pottery","2017-06-04T23:42:30Z","2018-01-31T08:20:59Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/d715efd9-8280-457c-b34e-428e0de84bf3","false","SD 3667","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1300","http://opencontext.org/subjects/9ddc6830-736e-4c47-86d5-b6726d7ba310","41.8877952721338","12.71959260905959","-900","-500","Pottery","2017-06-04T23:42:39Z","2018-01-31T08:22:45Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/497db983-1d88-48a1-813a-59158759bf01","false","SD 3600","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1203","http://opencontext.org/subjects/fe8d2498-2196-4d21-a4c5-ec34cdb1b34c","41.88769443973379","12.71957211249227","-900","-500","Pottery","2017-06-04T23:43:18Z","2018-01-31T08:22:24Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/9f54a29d-150e-4130-bfab-34f288669c70","false","SD 1232","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1169","http://opencontext.org/subjects/75a18e8b-161b-4c24-a61c-a4cc12fb354f","41.88772115334123","12.719526991161791","-900","-500","Pottery","2017-06-04T23:42:59Z","2018-01-31T08:27:59Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/cd449cb6-8e15-4eeb-8d0f-8eea51dbdf21","false","SD 1121","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1168","http://opencontext.org/subjects/413e21e7-1b6b-4d87-ba8c-ecb3b8cc36df","41.88777038147023","12.719595671146868","-900","-500","Pottery","2017-06-04T23:42:14Z","2018-01-31T08:27:46Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/c36cc65e-dd83-4ab0-b653-5a0a8be5339f","false","SD 3595","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1190","http://opencontext.org/subjects/ab32dff3-0ffa-4d41-a6c8-9e14333593df","41.887732419075206","12.719615039766362","-900","-500","Pottery","2017-06-04T23:42:57Z","2018-01-31T08:27:37Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/2c511092-5e7c-40fd-89fd-3a07ab1774fd","false","SD 3645","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1275","http://opencontext.org/subjects/4ace3e77-68c6-4fd8-ac80-20ae6ef8ae80","41.887755800082246","12.71955936373644","-900","-500","Pottery","2017-06-04T23:43:12Z","2018-01-31T08:28:15Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/1cbc96df-c881-4b42-815c-ea136e454bb2","false","SD 1815","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1199","http://opencontext.org/subjects/ff6397db-d59a-4b9f-b165-526eabe97280","41.88769363001645","12.719572712968672","-900","-500","Pottery","2017-06-04T23:43:13Z","2018-01-31T08:20:21Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/b2d07d14-099e-436f-918d-0b912f95c1c6","false","SD 3641","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1260","http://opencontext.org/subjects/5c7fad3c-fb36-4e15-8948-254114441f9d","41.88776554976438","12.719591945601188","-900","-500","Pottery","2017-06-04T23:42:45Z","2018-01-31T08:19:55Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/412d6563-e352-4f14-82e5-48c678114be6","false","SD 1440","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1174","http://opencontext.org/subjects/3f221261-a384-4a99-96f6-f025198d381c","41.88771787217752","12.719491470866453","-900","-500","Pottery","2017-06-04T23:42:12Z","2018-01-31T08:19:34Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/65394e23-e2be-4ff5-9b61-67f6b5442004","false","SD 1109","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-900","-500","Pottery","2017-06-04T23:42:48Z","2018-01-31T08:19:14Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/d7a8b52b-c0fe-49d3-a3a6-f8928a663107","false","SD 1118","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-800","-500","Pottery","2017-06-04T23:42:47Z","2018-01-31T08:19:17Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto"
"http://opencontext.org/subjects/a7d6587f-a7aa-4a2a-a4c3-7aeeb630ce46","false","SD 1060","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1205","http://opencontext.org/subjects/b79a348b-5fae-4092-94da-9c5a77b16d26","41.8877471449848","12.719645157160427","-800","-500","Pottery","2017-06-04T23:42:50Z","2018-01-31T08:18:49Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto"
"http://opencontext.org/subjects/70e60a8d-84b3-447f-92bb-cd39110ca4e0","false","SD 1212","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1135","http://opencontext.org/subjects/4eaef030-e307-4513-83dc-25cdb203b52a","41.88770993312857","12.719540448627981","-900","-500","Pottery","2017-06-04T23:42:23Z","2018-01-31T08:26:37Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/f0a023fa-05ef-485e-b91c-96722a4eb548","false","SD 1058","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1204","http://opencontext.org/subjects/c43fa2ef-aa6f-4af3-8b8c-b9fe5ca75d9c","41.88775626871197","12.7196490051189","-900","-500","Pottery","2017-06-04T23:42:52Z","2018-01-31T08:26:09Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/5b937598-a6a1-4ef5-a4a1-b46b9dfdb347","false","SD 1836","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1277","http://opencontext.org/subjects/cfb854f5-80bb-4497-9804-8a9801f5d5fe","41.887751570798564","12.719615326043872","-900","-500","Pottery","2017-06-04T23:43:05Z","2018-01-31T08:25:40Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/ed9a7865-0dc4-436f-9619-845187f73788","false","SD 3593","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1189","http://opencontext.org/subjects/37253781-6e7c-4ddc-befa-eb81e0078a0a","41.887741798228234","12.719571247912159","-900","-500","Pottery","2017-06-04T23:42:20Z","2018-01-31T08:26:56Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/9f225412-0e7e-4e5b-9aca-27da3664647e","false","SD 1834","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1270","http://opencontext.org/subjects/d2c32716-7330-493d-b5d0-cc92fe5bad6e","41.88775791313057","12.719604143269617","-900","-500","Pottery","2017-06-04T23:42:44Z","2018-01-31T08:29:43Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/24c5f313-985d-4926-9dee-0f4e321d2327","false","SD 182","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1399","http://opencontext.org/subjects/27a0bdda-48e4-4876-9ac3-d61015f871e6","41.88777304221744","12.71962590650134","-900","-500","Pottery","2017-06-04T23:42:55Z","2018-01-31T08:23:27Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/49454af1-2f40-4ee9-9055-c60ccc310b35","false","SD 255","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1405","http://opencontext.org/subjects/9ecbab87-f046-4636-bb7a-fc6d1e41f4c4","41.887617412634285","12.719655896441656","-900","-500","Pottery","2017-06-04T23:42:24Z","2018-01-31T08:23:15Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
"http://opencontext.org/subjects/6c681d6d-080a-4649-9593-2dff79a981dc","false","SD 301","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1457","http://opencontext.org/subjects/c432d3ea-8ac1-4a33-a0bd-29629119d9f9","41.88767719936384","12.719661339741686","-900","-500","Pottery","2017-06-04T23:42:41Z","2018-01-31T08:17:14Z","","Roman Republican; Roman Imperial","500","900","BC","BC","Impasto"
